RowID,ProductID,Category,SubCategory,ProductName
10268,OFF-BI-10000051,Office Supplies,Binders,"Ibico Binding Machine, Economy"
37977,OFF-PA-10000157,Office Supplies,Paper,Xerox 191
47157,TEC-MOT-10000851,Technology,Phones,"Motorola Headset, with Caller ID"
47158,OFF-FIS-10001797,Office Supplies,Supplies,"Fiskars Trimmer, Steel"
38519,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0
6539,TEC-AC-10003964,Technology,Accessories,"SanDisk Flash Drive, USB"
861,OFF-LA-10002068,Office Supplies,Labels,"Smead Removable Labels, Adjustable"
35231,OFF-LA-10004544,Office Supplies,Labels,Avery 505
2667,FUR-FU-10000975,Furniture,Furnishings,"Eldon Clock, Black"
44011,OFF-STA-10001747,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color"
275,OFF-SU-10001515,Office Supplies,Supplies,"Kleencut Box Cutter, Easy Grip"
1656,TEC-AC-10001696,Technology,Accessories,"Belkin Flash Drive, Erganomic"
47150,TEC-LOG-10003634,Technology,Accessories,"Logitech Numeric Keypad, Programmable"
1657,FUR-FU-10004019,Furniture,Furnishings,"Rubbermaid Door Stop, Erganomic"
44007,OFF-BIC-10004826,Office Supplies,Art,"BIC Canvas, Easy-Erase"
6540,OFF-BI-10001533,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled"
2384,OFF-PA-10000194,Office Supplies,Paper,"SanDisk Cards & Envelopes, 8.5 x 11"
33243,OFF-AR-10000658,Office Supplies,Art,Newell 324
16436,OFF-FA-10002895,Office Supplies,Fasteners,"Accos Staples, 12 Pack"
41143,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length"
17945,OFF-EN-10003049,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Security-Tint"
15445,OFF-EN-10004667,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Set of 50"
13792,OFF-PA-10001971,Office Supplies,Paper,"Eaton Cards & Envelopes, Premium"
23019,FUR-FU-10000918,Furniture,Furnishings,"Deflect-O Photo Frame, Duo Pack"
6537,OFF-SU-10002423,Office Supplies,Supplies,"Acme Shears, Steel"
38736,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders
42753,OFF-FIS-10001591,Office Supplies,Supplies,"Fiskars Trimmer, High Speed"
44009,OFF-AVE-10000608,Office Supplies,Binders,"Avery Index Tab, Economy"
6994,OFF-BI-10000963,Office Supplies,Binders,"Acco Index Tab, Clear"
33247,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""
47154,TEC-PAN-10004360,Technology,Machines,"Panasonic Calculator, White"
7104,OFF-FA-10003499,Office Supplies,Fasteners,"Stockwell Paper Clips, Bulk Pack"
12198,OFF-ST-10003446,Office Supplies,Storage,"Smead Trays, Single Width"
47151,OFF-BIN-10001621,Office Supplies,Art,"Binney & Smith Canvas, Fluorescent"
1655,OFF-LA-10000413,Office Supplies,Labels,"Hon Legal Exhibit Labels, Alphabetical"
2385,OFF-LA-10004318,Office Supplies,Labels,"Hon Color Coded Labels, Adjustable"
5216,OFF-FA-10000631,Office Supplies,Fasteners,"Accos Rubber Bands, Assorted Sizes"
23520,OFF-SU-10003343,Office Supplies,Supplies,"Fiskars Scissors, Serrated"
33254,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962
862,OFF-FA-10003879,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes"
2666,OFF-PA-10000935,Office Supplies,Paper,"SanDisk Computer Printout Paper, Multicolor"
33244,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10
23662,OFF-BI-10001326,Office Supplies,Binders,"Cardinal Binder, Recycled"
33249,OFF-LA-10001641,Office Supplies,Labels,Avery 518
6535,OFF-FA-10003058,Office Supplies,Fasteners,"Stockwell Rubber Bands, Assorted Sizes"
1658,OFF-AR-10003179,Office Supplies,Art,"BIC Pencil Sharpener, Blue"
47155,OFF-ELD-10000024,Office Supplies,Storage,"Eldon Folders, Blue"
44006,OFF-WIL-10001069,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Clear"
33246,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors
32229,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set"
4044,OFF-SU-10000130,Office Supplies,Supplies,"Fiskars Ruler, High Speed"
37976,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files
14482,OFF-EN-10000543,Office Supplies,Envelopes,"Ames Clasp Envelope, Security-Tint"
10269,OFF-SU-10004317,Office Supplies,Supplies,"Kleencut Box Cutter, Easy Grip"
6538,OFF-AR-10003551,Office Supplies,Art,"Sanford Pens, Water Color"
31998,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy"
44893,OFF-WIL-10002233,Office Supplies,Binders,"Wilson Jones Index Tab, Durable"
35230,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft"
44008,OFF-SME-10004518,Office Supplies,Labels,"Smead Legal Exhibit Labels, Laser Printer Compatible"
38199,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips
44010,OFF-AVE-10004828,Office Supplies,Labels,"Avery Removable Labels, Laser Printer Compatible"
33251,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters
9008,OFF-ST-10003800,Office Supplies,Storage,"Rogers Folders, Wire Frame"
32562,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener
47152,OFF-STO-10000923,Office Supplies,Fasteners,"Stockwell Staples, Bulk Pack"
40580,OFF-LA-10002475,Office Supplies,Labels,Avery 519
44892,OFF-WIL-10001889,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Economy"
6536,FUR-FU-10002007,Furniture,Furnishings,"Rubbermaid Stacking Tray, Black"
38200,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series
41831,TEC-OKI-10002750,Technology,Machines,"Okidata Inkjet, Wireless"
41823,TEC-BRO-10002103,Technology,Copiers,"Brother Ink, Color"
11213,OFF-AP-10000672,Office Supplies,Appliances,"KitchenAid Stove, White"
41826,TEC-APP-10001586,Technology,Phones,"Apple Speaker Phone, VoIP"
35433,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers
7572,FUR-BO-10002992,Furniture,Bookcases,"Dania Library with Doors, Traditional"
36617,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases
47693,TEC-NOK-10001070,Technology,Phones,"Nokia Speaker Phone, with Caller ID"
47691,FUR-SAU-10000893,Furniture,Bookcases,"Sauder Stackable Bookrack, Mobile"
8432,OFF-AP-10004527,Office Supplies,Appliances,"Hamilton Beach Toaster, White"
4725,FUR-CH-10004795,Furniture,Chairs,"SAFCO Swivel Stool, Red"
28164,FUR-CH-10001913,Furniture,Chairs,"Office Star Swivel Stool, Adjustable"
7573,FUR-BO-10003438,Furniture,Bookcases,"Dania Corner Shelving, Pine"
41825,FUR-BUS-10004820,Furniture,Bookcases,"Bush Classic Bookcase, Mobile"
19525,TEC-CO-10002242,Technology,Copiers,"Brother Fax and Copier, Color"
21426,TEC-MA-10004613,Technology,Machines,"Okidata Phone, White"
4726,TEC-PH-10004328,Technology,Phones,"Motorola Audio Dock, Cordless"
41830,TEC-KON-10001624,Technology,Machines,"Konica Receipt Printer, Durable"
6196,FUR-BO-10001646,Furniture,Bookcases,"Safco Library with Doors, Pine"
19524,OFF-ST-10002271,Office Supplies,Storage,"Rogers Shelving, Wire Frame"
41829,TEC-BRO-10003986,Technology,Copiers,"Brother Personal Copier, Color"
7571,OFF-ST-10001326,Office Supplies,Storage,"Tenex Shelving, Single Width"
38503,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers
35432,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black"
32047,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames
5276,OFF-SU-10001515,Office Supplies,Supplies,"Kleencut Box Cutter, Easy Grip"
43462,FUR-IKE-10002894,Furniture,Bookcases,"Ikea Library with Doors, Traditional"
474,TEC-PH-10002708,Technology,Phones,"Nokia Speaker Phone, with Caller ID"
43463,OFF-FEL-10002897,Office Supplies,Storage,"Fellowes Shelving, Single Width"
37081,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine
8481,OFF-EN-10004537,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, with clear poly window"
473,OFF-PA-10001878,Office Supplies,Paper,"Enermax Cards & Envelopes, Premium"
5277,OFF-SU-10003019,Office Supplies,Supplies,"Acme Letter Opener, Serrated"
37084,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener
34488,TEC-PH-10002115,Technology,Phones,Plantronics 81402
41827,OFF-ELD-10000819,Office Supplies,Storage,"Eldon Trays, Industrial"
32046,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers
34424,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907
22883,OFF-SU-10001731,Office Supplies,Supplies,"Elite Letter Opener, High Speed"
4263,OFF-EN-10002725,Office Supplies,Envelopes,"Ames Manila Envelope, Set of 50"
35275,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh
32048,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack"
4265,OFF-AR-10000347,Office Supplies,Art,"Sanford Pens, Blue"
4262,FUR-CH-10001819,Furniture,Chairs,"Office Star Chairmat, Set of Two"
23243,FUR-CH-10003354,Furniture,Chairs,"Novimex Bag Chairs, Black"
41707,TEC-KON-10001388,Technology,Machines,"Konica Printer, Red"
41824,OFF-ROG-10001101,Office Supplies,Storage,"Rogers Shelving, Wire Frame"
41833,OFF-BOS-10003478,Office Supplies,Art,"Boston Markers, Fluorescent"
6197,OFF-SU-10004794,Office Supplies,Supplies,"Stiletto Shears, Steel"
36618,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder'
8434,OFF-FA-10004186,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack"
41703,OFF-FEL-10003848,Office Supplies,Storage,"Fellowes Trays, Industrial"
24,OFF-BI-10003934,Office Supplies,Binders,"Acco Binding Machine, Clear"
36615,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996
40717,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor
10018,OFF-BI-10001089,Office Supplies,Binders,"Acco Binding Machine, Clear"
37082,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors
4264,OFF-SU-10002323,Office Supplies,Supplies,"Elite Shears, Steel"
40716,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector
36619,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony"
36614,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories
36613,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak"
41706,OFF-GRE-10001084,Office Supplies,Paper,"Green Bar Cards & Envelopes, Multicolor"
8433,FUR-FU-10003694,Furniture,Furnishings,"Rubbermaid Clock, Duo Pack"
36616,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs
47694,OFF-XER-10002256,Office Supplies,Paper,"Xerox Note Cards, Recycled"
41832,OFF-SME-10003134,Office Supplies,Storage,"Smead Box, Single Width"
7354,OFF-BI-10000325,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled"
47692,OFF-AVE-10002024,Office Supplies,Binders,"Avery Index Tab, Durable"
26846,OFF-FA-10001045,Office Supplies,Fasteners,"Stockwell Staples, 12 Pack"
38502,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame
30010,OFF-LA-10002851,Office Supplies,Labels,"Hon Legal Exhibit Labels, 5000 Label Set"
37083,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets"
35274,OFF-FA-10002780,Office Supplies,Fasteners,Staples
17365,OFF-ST-10001173,Office Supplies,Storage,"Eldon Folders, Industrial"
41828,OFF-HAR-10001310,Office Supplies,Labels,"Harbour Creations File Folder Labels, 5000 Label Set"
6198,OFF-FA-10004586,Office Supplies,Fasteners,"Stockwell Staples, 12 Pack"
41708,OFF-GLO-10004160,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, with clear poly window"
41705,OFF-BIN-10001274,Office Supplies,Art,"Binney & Smith Pens, Blue"
41704,OFF-BIN-10004512,Office Supplies,Art,"Binney & Smith Pens, Easy-Erase"
32049,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders
36852,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray"
36178,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard
20408,FUR-TA-10002256,Furniture,Tables,"Hon Wood Table, Fully Assembled"
36177,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"
35883,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System
28271,FUR-CH-10000602,Furniture,Chairs,"Novimex Executive Leather Armchair, Red"
42484,TEC-SHA-10003039,Technology,Copiers,"Sharp Fax and Copier, Digital"
35886,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving
21908,TEC-CO-10001407,Technology,Copiers,"Canon Ink, Digital"
44618,FUR-SAF-10001793,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black"
17093,TEC-MA-10000331,Technology,Machines,"Okidata Printer, White"
36802,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster
24309,TEC-CO-10000172,Technology,Copiers,"Hewlett Ink, Digital"
37554,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener
10314,OFF-ST-10000648,Office Supplies,Storage,"Eldon File Cart, Industrial"
5394,FUR-CH-10002653,Furniture,Chairs,"Office Star Rocking Chair, Adjustable"
17094,TEC-AC-10000827,Technology,Accessories,"SanDisk Keyboard, Programmable"
5392,OFF-AP-10000179,Office Supplies,Appliances,"Breville Refrigerator, Red"
39316,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210
44616,OFF-ROG-10001735,Office Supplies,Storage,"Rogers Lockers, Blue"
51156,FUR-CHR-10000888,Furniture,Tables,"Chromcraft Computer Table, Fully Assembled"
28273,FUR-FU-10000306,Furniture,Furnishings,"Rubbermaid Clock, Duo Pack"
10313,TEC-MA-10000811,Technology,Machines,"Okidata Phone, Durable"
15709,TEC-MA-10002686,Technology,Machines,"Okidata Card Printer, White"
7041,FUR-BO-10004407,Furniture,Bookcases,"Ikea Floating Shelf Set, Metal"
36179,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File
38673,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners
35881,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes"
39695,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame
4930,OFF-AR-10001061,Office Supplies,Art,"Stanley Sketch Pad, Water Color"
3495,OFF-BI-10003373,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy"
38119,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection
20395,OFF-EN-10003000,Office Supplies,Envelopes,"Cameo Mailers, Recycled"
44617,TEC-NOK-10004183,Technology,Phones,"Nokia Office Telephone, VoIP"
35885,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames
41885,TEC-HP -10002221,Technology,Copiers,"HP Ink, High-Speed"
6034,OFF-PA-10000677,Office Supplies,Paper,"Green Bar Memo Slips, Premium"
28272,OFF-PA-10000951,Office Supplies,Paper,"Enermax Note Cards, Multicolor"
3497,FUR-FU-10001657,Furniture,Furnishings,"Deflect-O Frame, Erganomic"
4175,OFF-LA-10002354,Office Supplies,Labels,"Novimex Color Coded Labels, 5000 Label Set"
2747,FUR-CH-10004920,Furniture,Chairs,"Office Star Chairmat, Red"
42954,OFF-KLE-10003497,Office Supplies,Supplies,"Kleencut Box Cutter, Steel"
50678,OFF-CAR-10000150,Office Supplies,Binders,"Cardinal Binder, Clear"
20631,OFF-BI-10002853,Office Supplies,Binders,"Avery Binder Covers, Recycled"
21117,OFF-AR-10001770,Office Supplies,Art,"Binney & Smith Markers, Water Color"
20397,OFF-AR-10002727,Office Supplies,Art,"Stanley Pencil Sharpener, Fluorescent"
18183,OFF-LA-10002029,Office Supplies,Labels,"Hon Round Labels, 5000 Label Set"
42485,FUR-RUB-10002817,Furniture,Furnishings,"Rubbermaid Door Stop, Durable"
35882,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk
39317,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
44615,OFF-BIN-10000561,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent"
41886,OFF-ACC-10004910,Office Supplies,Fasteners,"Accos Rubber Bands, Metal"
15710,OFF-ST-10001562,Office Supplies,Storage,"Fellowes Box, Industrial"
34571,OFF-FA-10003495,Office Supplies,Fasteners,Staples
36944,OFF-PA-10001800,Office Supplies,Paper,Xerox 220
34572,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set"
36800,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210
20396,OFF-BI-10001904,Office Supplies,Binders,"Cardinal Binder Covers, Durable"
41884,OFF-ACC-10004322,Office Supplies,Binders,"Acco Binder, Clear"
14244,OFF-EN-10003448,Office Supplies,Envelopes,"Cameo Clasp Envelope, Set of 50"
35884,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack"
20394,OFF-FA-10001045,Office Supplies,Fasteners,"Stockwell Staples, 12 Pack"
6035,OFF-LA-10004747,Office Supplies,Labels,"Hon Color Coded Labels, Alphabetical"
5393,OFF-LA-10000334,Office Supplies,Labels,"Hon Shipping Labels, Alphabetical"
20393,OFF-FA-10001187,Office Supplies,Fasteners,"Stockwell Paper Clips, Bulk Pack"
4931,OFF-FA-10000467,Office Supplies,Fasteners,"Stockwell Push Pins, 12 Pack"
3496,OFF-FA-10004516,Office Supplies,Fasteners,"Stockwell Push Pins, Bulk Pack"
6036,OFF-FA-10001567,Office Supplies,Fasteners,"Advantus Paper Clips, Bulk Pack"
27314,OFF-BI-10003806,Office Supplies,Binders,"Avery Index Tab, Clear"
6585,FUR-FU-10000350,Furniture,Furnishings,"Rubbermaid Light Bulb, Duo Pack"
49568,OFF-JIF-10002275,Office Supplies,Envelopes,"Jiffy Clasp Envelope, with clear poly window"
34186,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book"
49774,OFF-OIC-10001155,Office Supplies,Fasteners,"OIC Paper Clips, Bulk Pack"
36176,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes
36801,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes
36799,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories
40379,OFF-AR-10000246,Office Supplies,Art,Newell 318
20407,OFF-LA-10002088,Office Supplies,Labels,"Novimex Round Labels, Laser Printer Compatible"
24859,FUR-TA-10003078,Furniture,Tables,"Hon Training Table, Fully Assembled"
36827,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone
41024,TEC-PH-10004977,Technology,Phones,GE 30524EE4
37567,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
24862,FUR-BO-10003086,Furniture,Bookcases,"Safco Library with Doors, Traditional"
33049,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black"
41023,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector
35794,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine
19499,TEC-CO-10002284,Technology,Copiers,"Hewlett Copy Machine, Color"
50619,TEC-NOK-10001283,Technology,Phones,"Nokia Smart Phone, Full Size"
24860,FUR-FU-10001477,Furniture,Furnishings,"Deflect-O Frame, Erganomic"
16025,TEC-MA-10003280,Technology,Machines,"Panasonic Receipt Printer, White"
38841,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair
21297,OFF-AP-10000534,Office Supplies,Appliances,"KitchenAid Toaster, Silver"
49114,TEC-EPS-10003473,Technology,Machines,"Epson Phone, Wireless"
43946,TEC-CIS-10001661,Technology,Phones,"Cisco Signal Booster, VoIP"
24431,FUR-CH-10000025,Furniture,Chairs,"Office Star Rocking Chair, Set of Two"
45974,FUR-IKE-10004853,Furniture,Bookcases,"Ikea Corner Shelving, Mobile"
30122,FUR-FU-10004158,Furniture,Furnishings,"Deflect-O Frame, Black"
9514,FUR-BO-10002679,Furniture,Bookcases,"Ikea Stackable Bookrack, Mobile"
8617,TEC-MA-10000170,Technology,Machines,"Okidata Receipt Printer, White"
38839,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"
49115,TEC-CIS-10000791,Technology,Phones,"Cisco Audio Dock, Full Size"
33292,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator
21296,OFF-AP-10002128,Office Supplies,Appliances,"Breville Toaster, White"
33050,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940
7327,OFF-LA-10002609,Office Supplies,Labels,"Avery Color Coded Labels, Alphabetical"
8067,TEC-CO-10003135,Technology,Copiers,"Canon Fax and Copier, High-Speed"
